ticker_code;date;close
US5949181045;2000-11-16;82
US5949181045;2000-11-17;80.5
US5949181045;2000-11-20;78.1
US5949181045;2000-11-21;81.5
US5949181045;2000-11-22;78.5
US5949181045;2000-11-23;80.55
US5949181045;2000-11-24;83.4
US5949181045;2000-11-27;84
US5949181045;2000-11-28;79
US5949181045;2000-11-29;75.3
US5949181045;2000-11-30;68.1
US5949181045;2000-12-01;67
US5949181045;2000-12-04;64
US5949181045;2000-12-05;67.1
US5949181045;2000-12-06;65
US5949181045;2000-12-07;59.6
US5949181045;2000-12-08;62.1
US5949181045;2000-12-11;66.2
US5949181045;2000-12-12;67
US5949181045;2000-12-13;67.5
US5949181045;2000-12-14;64.1
US5949181045;2000-12-15;55
US5949181045;2000-12-18;54.05
US5949181045;2000-12-19;52.7
US5949181045;2000-12-20;46.75
US5949181045;2000-12-21;47.5
US5949181045;2000-12-22;50
US5949181045;2000-12-27;48.8
US5949181045;2000-12-28;47.5
US5949181045;2000-12-29;46.7
US5949181045;2001-01-02;46.15
US5949181045;2001-01-03;47.6
US5949181045;2001-01-04;51.95
US5949181045;2001-01-05;51.6
US5949181045;2001-01-08;49.5
US5949181045;2001-01-09;54.9
US5949181045;2001-01-10;56.5
US5949181045;2001-01-11;57.4
US5949181045;2001-01-12;55.8
US5949181045;2001-01-15;57.3
US5949181045;2001-01-16;55
US5949181045;2001-01-17;58.95
US5949181045;2001-01-18;59
US5949181045;2001-01-19;64
US5949181045;2001-01-22;63.4
US5949181045;2001-01-23;63.9
US5949181045;2001-01-25;67.8
US5949181045;2001-01-29;70
US5949181045;2001-01-30;68.5
US5949181045;2001-01-31;67.2
US5949181045;2001-02-01;65.6
US5949181045;2001-02-02;66
US5949181045;2001-02-05;65
US5949181045;2001-02-06;67.4
US5949181045;2001-02-07;67.2
US5949181045;2001-02-08;68.5
US5949181045;2001-02-09;64.1
US5949181045;2001-02-12;62.5
US5949181045;2001-02-13;66
US5949181045;2001-02-14;62.5
US5949181045;2001-02-15;66
US5949181045;2001-02-16;62.1
US5949181045;2001-02-19;62.5
US5949181045;2001-02-20;61.3
US5949181045;2001-02-21;63
US5949181045;2001-02-22;61
US5949181045;2001-02-23;61
US5949181045;2001-02-26;65.5
US5949181045;2001-02-27;66
US5949181045;2001-02-28;63.9
US5949181045;2001-03-01;61
US5949181045;2001-03-02;61.25
US5949181045;2001-03-05;61
US5949181045;2001-03-06;63.6
US5949181045;2001-03-07;65.1
US5949181045;2001-03-08;64.5
US5949181045;2001-03-09;60.5
US5949181045;2001-03-12;57
US5949181045;2001-03-13;58.35
US5949181045;2001-03-15;61.1
US5949181045;2001-03-16;61
US5949181045;2001-03-19;59.4
US5949181045;2001-03-20;60.9
US5949181045;2001-03-21;56.6
US5949181045;2001-03-22;58.8
US5949181045;2001-03-23;61.5
US5949181045;2001-03-26;63.1
US5949181045;2001-03-27;64.8
US5949181045;2001-03-28;63.8
US5949181045;2001-03-29;64
US5949181045;2001-03-30;62.7
US5949181045;2001-04-02;63.3
US5949181045;2001-04-03;60.8
US5949181045;2001-04-04;60.3
US5949181045;2001-04-05;62
US5949181045;2001-04-06;61.5
US5949181045;2001-04-09;62.4
US5949181045;2001-04-10;67.3
US5949181045;2001-04-11;67.5
US5949181045;2001-04-12;68.8
US5949181045;2001-04-17;70
US5949181045;2001-04-18;73
US5949181045;2001-04-19;75.5
US5949181045;2001-04-20;76.6
US5949181045;2001-04-23;74.95
US5949181045;2001-04-24;77.5
US5949181045;2001-04-25;76
US5949181045;2001-04-26;78
US5949181045;2001-04-27;75.6
US5949181045;2001-04-30;77
US5949181045;2001-05-02;78.3
US5949181045;2001-05-03;77
US5949181045;2001-05-04;78.9
US5949181045;2001-05-08;80.3
US5949181045;2001-05-10;80.1
US5949181045;2001-05-14;78.3
US5949181045;2001-05-15;78.2
US5949181045;2001-05-16;78.5
US5949181045;2001-05-17;78.8
US5949181045;2001-05-18;77.7
US5949181045;2001-05-21;79.85
US5949181045;2001-05-22;80.2
US5949181045;2001-05-23;82
US5949181045;2001-05-24;82
US5949181045;2001-05-25;82.5
US5949181045;2001-05-28;82.5
US5949181045;2001-05-29;82.5
US5949181045;2001-05-30;81
US5949181045;2001-05-31;82.2
US5949181045;2001-06-01;83
US5949181045;2001-06-04;83
US5949181045;2001-06-05;85
US5949181045;2001-06-06;85
US5949181045;2001-06-07;85.5
US5949181045;2001-06-08;85.2
US5949181045;2001-06-11;85.5
US5949181045;2001-06-12;83.5
US5949181045;2001-06-13;84
US5949181045;2001-06-14;80.4
US5949181045;2001-06-15;78.3
US5949181045;2001-06-18;77.8
US5949181045;2001-06-19;80
US5949181045;2001-06-20;80
US5949181045;2001-06-21;81.6
US5949181045;2001-06-22;81.3
US5949181045;2001-06-25;79
US5949181045;2001-06-26;79
US5949181045;2001-06-27;81.5
US5949181045;2001-06-28;88.2
US5949181045;2001-06-29;84.5
US5949181045;2001-07-02;85.4
US5949181045;2001-07-03;82.6
US5949181045;2001-07-04;83
US5949181045;2001-07-05;82.6
US5949181045;2001-07-06;78.7
US5949181045;2001-07-09;77.4
US5949181045;2001-07-10;77
US5949181045;2001-07-11;76.9
US5949181045;2001-07-12;83.2
US5949181045;2001-07-16;82.4
US5949181045;2001-07-17;83
US5949181045;2001-07-18;81
US5949181045;2001-07-19;83.45
US5949181045;2001-07-20;79.4
US5949181045;2001-07-23;77.5
US5949181045;2001-07-24;76.4
US5949181045;2001-07-25;75.7
US5949181045;2001-07-26;75
US5949181045;2001-07-27;74.7
US5949181045;2001-07-30;76.1
US5949181045;2001-07-31;76.5
US5949181045;2001-08-01;75.5
US5949181045;2001-08-02;76.2
US5949181045;2001-08-03;75.05
US5949181045;2001-08-06;75.1
US5949181045;2001-08-07;76.2
US5949181045;2001-08-08;76.5
US5949181045;2001-08-09;72.25
US5949181045;2001-08-10;72.5
US5949181045;2001-08-13;72.3
US5949181045;2001-08-14;72.5
US5949181045;2001-08-15;69.6
US5949181045;2001-08-16;69.1
US5949181045;2001-08-17;68.45
US5949181045;2001-08-20;67.5
US5949181045;2001-08-21;69.2
US5949181045;2001-08-22;65.3
US5949181045;2001-08-23;66.8
US5949181045;2001-08-24;68.2
US5949181045;2001-08-27;68.4
US5949181045;2001-08-28;67.55
US5949181045;2001-08-29;65.5
US5949181045;2001-08-30;62.3
US5949181045;2001-08-31;63
US5949181045;2001-09-03;62.2
US5949181045;2001-09-04;65.9
US5949181045;2001-09-05;62.8
US5949181045;2001-09-06;64.5
US5949181045;2001-09-07;61.5
US5949181045;2001-09-10;63.45
US5949181045;2001-09-11;52.3
US5949181045;2001-09-12;50
US5949181045;2001-09-17;58
US5949181045;2001-09-18;59
US5949181045;2001-09-19;56.5
US5949181045;2001-09-20;55.1
US5949181045;2001-09-21;54
US5949181045;2001-09-24;56.4
US5949181045;2001-09-25;54.9
US5949181045;2001-09-26;54.8
US5949181045;2001-09-27;53
US5949181045;2001-10-01;55.9
US5949181045;2001-10-02;58
US5949181045;2001-10-03;61
US5949181045;2001-10-04;63.5
US5949181045;2001-10-05;62.4
US5949181045;2001-10-08;63.3
US5949181045;2001-10-09;60.9
US5949181045;2001-10-10;60.2
US5949181045;2001-10-11;61.3
US5949181045;2001-10-12;60.6
US5949181045;2001-10-15;62.9
US5949181045;2001-10-17;63.5
US5949181045;2001-10-18;62.5
US5949181045;2001-10-19;62.4
US5949181045;2001-10-22;66.75
US5949181045;2001-10-23;68
US5949181045;2001-10-24;68.3
US5949181045;2001-10-25;67.4
US5949181045;2001-10-29;67.3
US5949181045;2001-10-30;64.5
US5949181045;2001-10-31;65
US5949181045;2001-11-01;67.8
US5949181045;2001-11-02;69.7
US5949181045;2001-11-05;70.55
US5949181045;2001-11-06;69.7
US5949181045;2001-11-07;72
US5949181045;2001-11-08;73.6
US5949181045;2001-11-09;72.8
US5949181045;2001-11-12;73
US5949181045;2001-11-13;76.5
US5949181045;2001-11-14;75.7
US5949181045;2001-11-15;75.5
US5949181045;2001-11-16;74
US5949181045;2001-11-19;76
US5949181045;2001-11-20;75.1
US5949181045;2001-11-21;72.8
US5949181045;2001-11-22;73.05
US5949181045;2001-11-23;73.2
US5949181045;2001-11-26;73.7
US5949181045;2001-11-27;72
US5949181045;2001-11-28;72.1
US5949181045;2001-11-29;72
US5949181045;2001-11-30;72
US5949181045;2001-12-03;72
US5949181045;2001-12-04;72.5
US5949181045;2001-12-05;76.5
US5949181045;2001-12-06;76.8
US5949181045;2001-12-07;76
US5949181045;2001-12-10;75.9
US5949181045;2001-12-11;76
US5949181045;2001-12-12;74.1
US5949181045;2001-12-13;75
US5949181045;2001-12-14;74.1
US5949181045;2001-12-17;75.9
US5949181045;2001-12-18;76.6
US5949181045;2001-12-19;77.02
US5949181045;2001-12-20;76.1
US5949181045;2001-12-21;76.4
US5949181045;2001-12-27;77
US5949181045;2001-12-28;76.5
US5949181045;2002-01-02;73
US5949181045;2002-01-03;76.2
US5949181045;2002-01-04;77.3
US5949181045;2002-01-07;77.5
US5949181045;2002-01-08;77.6
US5949181045;2002-01-09;79
US5949181045;2002-01-10;77.2
US5949181045;2002-01-11;78
US5949181045;2002-01-14;75.65
US5949181045;2002-01-15;77.5
US5949181045;2002-01-16;77.5
US5949181045;2002-01-17;78.8
US5949181045;2002-01-18;75.5
US5949181045;2002-01-21;74.95
US5949181045;2002-01-22;73.4
US5949181045;2002-01-23;72
US5949181045;2002-01-24;74.1
US5949181045;2002-01-25;74.15
US5949181045;2002-01-28;73.8
US5949181045;2002-01-29;73
US5949181045;2002-01-30;71.4
US5949181045;2002-01-31;73
US5949181045;2002-02-01;73.3
US5949181045;2002-02-04;70.6
US5949181045;2002-02-05;70.7
US5949181045;2002-02-06;70.2
US5949181045;2002-02-07;70.8
US5949181045;2002-02-08;67.8
US5949181045;2002-02-11;68.5
US5949181045;2002-02-12;69.1
US5949181045;2002-02-13;70.3
US5949181045;2002-02-14;71.8
US5949181045;2002-02-15;69.9
US5949181045;2002-02-18;68.95
US5949181045;2002-02-19;67.2
US5949181045;2002-02-20;68.2
US5949181045;2002-02-21;68.51
US5949181045;2002-02-22;65.5
US5949181045;2002-02-25;67.8
US5949181045;2002-02-26;67.05
US5949181045;2002-02-27;69.2
US5949181045;2002-02-28;68.6
US5949181045;2002-03-01;69.5
US5949181045;2002-03-04;73
US5949181045;2002-03-05;72.7
US5949181045;2002-03-06;71.8
US5949181045;2002-03-07;71.5
US5949181045;2002-03-08;73.5
US5949181045;2002-03-11;73.3
US5949181045;2002-03-12;70.8
US5949181045;2002-03-13;71
US5949181045;2002-03-14;69.7
US5949181045;2002-03-15;69.8
US5949181045;2002-03-18;70
US5949181045;2002-03-19;70.85
US5949181045;2002-03-20;69.25
US5949181045;2002-03-21;68.2
US5949181045;2002-03-22;69.2
US5949181045;2002-03-25;68.3
US5949181045;2002-03-26;68.35
US5949181045;2002-03-27;68.4
US5949181045;2002-04-02;66.2
US5949181045;2002-04-03;63.7
US5949181045;2002-04-04;64.2
US5949181045;2002-04-05;64
US5949181045;2002-04-08;63
US5949181045;2002-04-09;63.5
US5949181045;2002-04-10;63.2
US5949181045;2002-04-11;62.6
US5949181045;2002-04-12;63.3
US5949181045;2002-04-15;63.3
US5949181045;2002-04-16;65.7
US5949181045;2002-04-17;64.5
